Date,Day,1st,2nd,3rd,4th,5th,CB
02/24/2022,Thursday,16,21,27,56,58,2
02/23/2022,Wednesday,27,36,40,46,53,3
02/22/2022,Tuesday,4,14,16,17,52,4
02/21/2022,Monday,4,40,42,54,58,3
02/20/2022,Sunday,13,15,24,25,54,2
02/19/2022,Saturday,2,21,31,45,59,1
02/18/2022,Friday,13,34,43,48,52,2
02/17/2022,Thursday,9,11,14,21,35,2
02/16/2022,Wednesday,2,7,14,21,25,1
02/15/2022,Tuesday,14,27,36,41,53,4
02/14/2022,Monday,18,22,29,37,40,1
02/13/2022,Sunday,6,16,31,46,50,1
02/12/2022,Saturday,20,21,25,30,41,2
02/11/2022,Friday,19,20,25,55,57,2
02/10/2022,Thursday,3,28,36,46,53,1
02/09/2022,Wednesday,9,12,24,32,40,3
02/08/2022,Tuesday,5,10,35,42,56,1
02/07/2022,Monday,18,20,22,43,59,3
02/06/2022,Sunday,2,3,14,20,26,1
02/05/2022,Saturday,1,2,13,26,43,1
02/04/2022,Friday,20,22,24,37,39,4
02/03/2022,Thursday,11,25,28,34,37,4
02/02/2022,Wednesday,17,21,22,28,44,3
02/01/2022,Tuesday,20,24,30,41,53,4
01/31/2022,Monday,1,11,24,37,54,3
01/30/2022,Sunday,13,33,46,47,49,2
01/29/2022,Saturday,2,4,5,16,22,1
01/28/2022,Friday,17,27,31,43,51,1
01/27/2022,Thursday,19,39,43,49,51,3
01/26/2022,Wednesday,14,16,17,40,47,4
01/25/2022,Tuesday,14,15,19,30,38,3
01/24/2022,Monday,12,14,24,42,53,3
01/23/2022,Sunday,2,22,26,34,48,4
01/22/2022,Saturday,6,22,29,51,52,1
01/21/2022,Friday,5,21,24,36,46,2
01/20/2022,Thursday,5,26,38,46,58,1
01/19/2022,Wednesday,5,11,31,42,49,3
01/18/2022,Tuesday,30,33,52,53,60,1
01/17/2022,Monday,1,19,36,43,53,2
01/16/2022,Sunday,19,36,42,54,59,3
01/15/2022,Saturday,6,10,30,35,60,2
01/14/2022,Friday,15,19,29,37,58,2
01/13/2022,Thursday,22,34,38,42,50,1
01/12/2022,Wednesday,1,6,24,36,58,4
01/11/2022,Tuesday,4,26,46,53,58,4
01/10/2022,Monday,1,3,29,34,39,3
01/09/2022,Sunday,20,32,33,42,52,4
01/08/2022,Saturday,20,33,34,40,59,3
01/07/2022,Friday,22,23,45,54,55,3
01/06/2022,Thursday,1,13,15,28,52,1
01/05/2022,Wednesday,4,33,39,51,58,3
01/04/2022,Tuesday,5,13,19,20,29,2
01/03/2022,Monday,2,39,42,47,50,4
01/02/2022,Sunday,8,14,19,27,28,2
01/01/2022,Saturday,5,11,19,23,33,4
12/31/2021,Friday,8,13,34,46,60,2
12/30/2021,Thursday,6,25,43,55,56,3
12/29/2021,Wednesday,17,19,35,57,58,1
12/28/2021,Tuesday,13,24,35,49,50,3
12/27/2021,Monday,5,29,36,38,59,3
12/26/2021,Sunday,18,23,27,37,52,3
12/25/2021,Saturday,8,9,16,33,38,1
12/24/2021,Friday,12,15,32,58,60,2
12/23/2021,Thursday,14,19,30,31,43,3
12/22/2021,Wednesday,2,14,16,21,59,4
12/21/2021,Tuesday,3,17,30,40,45,1
12/20/2021,Monday,1,23,28,39,40,1
12/19/2021,Sunday,7,32,34,42,51,3
12/18/2021,Saturday,2,27,37,46,57,1
12/17/2021,Friday,5,22,24,45,57,1
12/16/2021,Thursday,12,16,34,45,57,1
12/15/2021,Wednesday,14,22,27,35,57,3
12/14/2021,Tuesday,15,19,23,38,39,4
12/13/2021,Monday,7,36,39,47,51,2
12/12/2021,Sunday,1,5,13,37,38,2
12/11/2021,Saturday,3,11,17,44,53,1
12/10/2021,Friday,17,33,40,53,60,3
12/09/2021,Thursday,17,25,34,38,49,2
12/08/2021,Wednesday,16,25,45,48,55,4
12/07/2021,Tuesday,13,31,36,45,59,1
12/06/2021,Monday,19,25,42,52,55,1
12/05/2021,Sunday,14,20,31,32,34,1
12/04/2021,Saturday,8,11,25,45,48,2
12/03/2021,Friday,13,26,39,44,47,2
12/02/2021,Thursday,40,45,47,55,58,1
12/01/2021,Wednesday,6,23,36,42,50,3
11/30/2021,Tuesday,11,13,44,47,51,4
11/29/2021,Monday,9,35,48,53,58,2
11/28/2021,Sunday,2,9,18,35,41,2
11/27/2021,Saturday,4,5,8,55,56,1
11/26/2021,Friday,20,23,27,38,40,2
11/25/2021,Thursday,24,39,40,43,46,2
11/24/2021,Wednesday,3,5,11,16,55,3
11/23/2021,Tuesday,25,27,30,41,56,1
11/22/2021,Monday,2,3,22,45,46,3
11/21/2021,Sunday,4,5,6,11,48,3
11/20/2021,Saturday,9,16,23,31,58,1
11/19/2021,Friday,8,27,30,37,39,2
11/18/2021,Thursday,18,24,31,47,60,3
11/17/2021,Wednesday,10,18,50,53,58,2
11/16/2021,Tuesday,9,10,35,44,58,3
11/15/2021,Monday,33,47,49,50,57,3
11/14/2021,Sunday,6,27,37,50,57,3
11/13/2021,Saturday,7,17,31,47,51,4
11/12/2021,Friday,5,8,32,34,57,1
11/11/2021,Thursday,5,21,31,45,47,3
11/10/2021,Wednesday,20,31,39,42,46,4
11/09/2021,Tuesday,15,41,56,57,59,1
11/08/2021,Monday,16,21,43,56,58,1
11/07/2021,Sunday,9,11,27,45,58,4
11/06/2021,Saturday,34,39,44,50,53,1
11/05/2021,Friday,8,30,31,43,51,2
11/04/2021,Thursday,7,37,47,53,55,3
11/03/2021,Wednesday,10,36,45,46,60,1
11/02/2021,Tuesday,15,28,33,39,50,3
11/01/2021,Monday,16,19,29,42,50,2
10/31/2021,Sunday,31,35,48,57,58,4
10/30/2021,Saturday,20,33,37,45,48,3
10/29/2021,Friday,29,34,39,47,54,1
10/28/2021,Thursday,6,8,9,10,42,1
10/27/2021,Wednesday,19,26,54,55,60,4
10/26/2021,Tuesday,3,5,23,37,46,4
10/25/2021,Monday,18,35,46,47,51,3
10/24/2021,Sunday,9,13,30,36,40,4
10/23/2021,Saturday,8,24,32,34,46,3
10/22/2021,Friday,16,46,51,52,54,2
10/21/2021,Thursday,7,20,35,52,60,2
10/20/2021,Wednesday,3,5,28,33,42,4
10/19/2021,Tuesday,9,32,34,35,52,2
10/18/2021,Monday,7,13,34,38,59,4
10/17/2021,Sunday,14,19,25,27,39,2
10/16/2021,Saturday,4,25,26,44,58,4
10/15/2021,Friday,4,11,21,34,38,3
10/14/2021,Thursday,7,8,34,55,56,3
10/13/2021,Wednesday,8,10,14,15,35,1
10/12/2021,Tuesday,9,20,22,53,57,1
10/11/2021,Monday,1,8,17,38,47,3
10/10/2021,Sunday,22,23,40,46,55,4
10/09/2021,Saturday,9,12,28,48,57,1
10/08/2021,Friday,16,26,38,42,56,2
10/07/2021,Thursday,6,10,21,38,48,2
10/06/2021,Wednesday,2,10,14,28,31,3
10/05/2021,Tuesday,6,14,26,35,48,3
10/04/2021,Monday,16,27,43,48,56,1
10/03/2021,Sunday,18,24,50,52,59,1
10/02/2021,Saturday,2,14,17,26,55,1
10/01/2021,Friday,4,20,39,40,60,3
09/30/2021,Thursday,15,18,20,21,52,4
09/29/2021,Wednesday,17,20,22,32,56,3
09/28/2021,Tuesday,3,4,12,18,50,4
09/27/2021,Monday,3,10,11,21,46,3
09/26/2021,Sunday,8,9,16,33,37,4
09/25/2021,Saturday,5,24,37,47,52,4
09/24/2021,Friday,15,18,23,36,44,2
09/23/2021,Thursday,18,27,29,55,58,1
09/22/2021,Wednesday,20,30,47,50,55,4
09/21/2021,Tuesday,4,10,22,38,46,4
09/20/2021,Monday,24,26,29,43,52,2
09/19/2021,Sunday,2,24,26,35,43,4
09/18/2021,Saturday,15,23,24,29,48,2
09/17/2021,Friday,1,3,8,22,37,4
09/16/2021,Thursday,31,39,49,55,59,2
09/15/2021,Wednesday,22,23,35,43,45,2
09/14/2021,Tuesday,15,16,30,49,58,2
09/13/2021,Monday,4,6,40,41,60,3
09/12/2021,Sunday,1,2,13,44,51,1
09/11/2021,Saturday,12,18,31,39,60,1
09/10/2021,Friday,9,12,15,28,58,1
09/09/2021,Thursday,3,23,30,55,58,1
09/08/2021,Wednesday,7,15,19,21,49,2
09/07/2021,Tuesday,6,12,30,34,58,2
09/06/2021,Monday,11,31,39,42,46,3
09/05/2021,Sunday,6,22,33,36,56,1
09/04/2021,Saturday,10,22,33,38,54,4
09/03/2021,Friday,33,36,45,51,56,3
09/02/2021,Thursday,10,13,26,34,55,2
09/01/2021,Wednesday,32,37,40,41,43,1
08/31/2021,Tuesday,5,8,13,15,32,3
08/30/2021,Monday,5,9,24,54,58,3
08/29/2021,Sunday,1,5,26,40,59,4
08/28/2021,Saturday,1,18,28,32,36,3
08/27/2021,Friday,2,16,31,36,56,4
08/26/2021,Thursday,1,4,11,46,52,2
08/25/2021,Wednesday,3,27,28,37,59,4
08/24/2021,Tuesday,6,10,14,28,58,1
08/23/2021,Monday,3,26,27,38,51,1
08/22/2021,Sunday,20,27,31,37,39,3
08/21/2021,Saturday,21,38,48,54,56,2
08/20/2021,Friday,29,36,46,50,60,1
08/19/2021,Thursday,3,28,33,43,51,3
08/18/2021,Wednesday,22,39,45,51,53,3
08/17/2021,Tuesday,9,14,15,36,54,4
08/16/2021,Monday,12,13,32,36,53,2
08/15/2021,Sunday,6,9,16,47,54,4
08/14/2021,Saturday,5,29,30,35,39,3
08/13/2021,Friday,10,27,41,51,58,1
08/12/2021,Thursday,9,10,15,28,46,3
08/11/2021,Wednesday,5,10,13,43,52,1
08/10/2021,Tuesday,1,4,9,21,51,3
08/09/2021,Monday,3,6,29,32,35,1
08/08/2021,Sunday,6,23,31,44,48,2
08/07/2021,Saturday,5,14,20,23,37,3
08/06/2021,Friday,4,9,20,33,43,2
08/05/2021,Thursday,4,10,11,34,59,4
08/04/2021,Wednesday,2,19,37,52,56,3
08/03/2021,Tuesday,25,42,48,49,53,4
08/02/2021,Monday,18,46,48,50,54,4
08/01/2021,Sunday,11,30,33,47,60,1
07/31/2021,Saturday,10,21,44,53,58,3
07/30/2021,Friday,2,12,15,33,46,1
07/29/2021,Thursday,4,18,26,34,42,2
07/28/2021,Wednesday,8,11,12,13,23,1
07/27/2021,Tuesday,12,20,22,55,59,3
07/26/2021,Monday,9,16,25,27,32,1
07/25/2021,Sunday,16,34,39,42,51,1
07/24/2021,Saturday,37,40,49,53,55,3
07/23/2021,Friday,3,29,37,42,46,2
07/22/2021,Thursday,36,50,51,52,55,1
07/21/2021,Wednesday,11,28,45,47,52,3
07/20/2021,Tuesday,7,14,51,55,58,4
07/19/2021,Monday,8,15,16,23,41,2
07/18/2021,Sunday,1,31,40,49,55,3
07/17/2021,Saturday,8,9,25,35,52,1
07/16/2021,Friday,3,9,14,41,46,1
07/15/2021,Thursday,11,21,39,40,60,1
07/14/2021,Wednesday,10,21,35,46,48,1
07/13/2021,Tuesday,3,23,29,33,46,4
07/12/2021,Monday,12,16,54,56,58,2
07/11/2021,Sunday,12,16,40,54,60,2
07/10/2021,Saturday,7,8,18,33,52,1
07/09/2021,Friday,18,29,40,42,56,2
07/08/2021,Thursday,1,8,15,21,48,2
07/07/2021,Wednesday,5,12,19,44,46,4
07/06/2021,Tuesday,18,25,30,41,49,2
07/05/2021,Monday,3,10,21,28,51,4
07/04/2021,Sunday,1,3,6,25,48,4
07/03/2021,Saturday,5,14,28,39,40,2
07/02/2021,Friday,1,9,12,13,20,1
07/01/2021,Thursday,5,32,45,46,54,3
06/30/2021,Wednesday,1,27,29,41,44,4
06/29/2021,Tuesday,1,9,15,30,41,4
06/28/2021,Monday,10,19,38,52,60,2
06/27/2021,Sunday,6,35,36,38,39,4
06/26/2021,Saturday,3,13,33,41,48,2
06/25/2021,Friday,9,28,44,46,53,3
06/24/2021,Thursday,13,39,41,48,50,4
06/23/2021,Wednesday,10,25,29,31,60,4
06/22/2021,Tuesday,5,7,17,19,33,2
06/21/2021,Monday,26,29,41,57,60,4
06/20/2021,Sunday,21,39,41,45,58,2
06/19/2021,Saturday,9,12,13,39,54,1
06/18/2021,Friday,11,20,26,56,57,1
06/17/2021,Thursday,3,18,23,50,53,4
06/16/2021,Wednesday,10,32,41,42,51,1
06/15/2021,Tuesday,2,5,11,35,59,1
06/14/2021,Monday,18,20,45,57,60,4
06/13/2021,Sunday,2,8,24,26,43,3
06/12/2021,Saturday,16,21,23,24,58,4
06/11/2021,Friday,8,24,47,48,56,2
06/10/2021,Thursday,13,19,22,36,55,1
06/09/2021,Wednesday,19,21,29,52,56,2
06/08/2021,Tuesday,4,7,9,10,41,4
06/07/2021,Monday,6,14,25,28,33,1
06/06/2021,Sunday,16,25,34,47,51,4
06/05/2021,Saturday,1,4,26,31,36,4
06/04/2021,Friday,6,30,33,49,52,4
06/03/2021,Thursday,5,7,14,29,40,2
06/02/2021,Wednesday,40,44,46,51,54,3
06/01/2021,Tuesday,21,25,31,54,57,2
05/31/2021,Monday,19,22,43,46,54,4
05/30/2021,Sunday,9,12,34,40,43,2
05/29/2021,Saturday,6,27,44,51,52,1
05/28/2021,Friday,10,11,26,27,57,2
05/27/2021,Thursday,5,14,21,38,42,3
05/26/2021,Wednesday,3,6,29,58,60,3
05/25/2021,Tuesday,1,16,28,38,41,4
05/24/2021,Monday,8,15,19,39,55,2
05/23/2021,Sunday,8,24,31,39,44,2
05/22/2021,Saturday,10,18,22,38,54,2
05/21/2021,Friday,6,15,23,47,56,1
05/20/2021,Thursday,1,21,23,50,55,4
05/19/2021,Wednesday,5,7,24,29,31,2
05/18/2021,Tuesday,7,18,29,39,40,4
05/17/2021,Monday,31,43,44,46,58,1
05/16/2021,Sunday,2,5,8,37,41,3
05/15/2021,Saturday,8,15,24,41,49,3
05/14/2021,Friday,3,5,26,35,60,1
05/13/2021,Thursday,9,33,37,47,55,3
05/12/2021,Wednesday,32,40,41,54,56,2
05/11/2021,Tuesday,6,21,25,56,57,2
05/10/2021,Monday,37,42,44,45,52,4
05/09/2021,Sunday,4,14,33,35,37,3
05/08/2021,Saturday,1,9,20,49,56,4
05/07/2021,Friday,14,20,21,30,47,2
05/06/2021,Thursday,6,9,16,20,25,4
05/05/2021,Wednesday,2,37,54,56,60,3
05/04/2021,Tuesday,24,28,40,50,54,1
05/03/2021,Monday,13,18,27,28,60,2
05/02/2021,Sunday,24,30,50,52,55,4
05/01/2021,Saturday,25,33,40,50,53,3
04/30/2021,Friday,9,10,32,52,60,1
04/29/2021,Thursday,4,29,40,41,47,1
04/28/2021,Wednesday,4,22,24,52,59,4
04/27/2021,Tuesday,2,11,20,27,41,4
04/26/2021,Monday,7,16,30,34,46,4
04/25/2021,Sunday,6,10,21,44,50,1
04/24/2021,Saturday,13,14,35,38,40,2
04/23/2021,Friday,13,19,22,35,50,4
04/22/2021,Thursday,4,8,13,40,59,1
04/21/2021,Wednesday,12,14,22,23,32,1
04/20/2021,Tuesday,13,19,42,52,56,1
04/19/2021,Monday,1,6,14,18,33,1
04/18/2021,Sunday,16,41,46,52,57,3
04/17/2021,Saturday,15,18,46,48,50,1
04/16/2021,Friday,4,11,22,33,36,3
04/15/2021,Thursday,18,24,44,46,49,4
04/14/2021,Wednesday,2,12,25,56,57,2
04/13/2021,Tuesday,9,30,35,38,59,2
04/12/2021,Monday,4,23,26,37,56,3
04/11/2021,Sunday,1,8,19,39,50,1
04/10/2021,Saturday,29,30,35,51,55,4
04/09/2021,Friday,4,9,35,40,57,1
04/08/2021,Thursday,9,16,42,54,58,2
04/07/2021,Wednesday,31,33,39,48,50,4
04/06/2021,Tuesday,21,23,25,34,51,2
04/05/2021,Monday,19,21,26,39,52,3
04/04/2021,Sunday,11,17,18,26,54,1
04/03/2021,Saturday,2,5,24,44,57,2
04/02/2021,Friday,10,31,32,41,60,1
04/01/2021,Thursday,19,36,41,46,55,1
03/31/2021,Wednesday,2,27,35,46,55,2
03/30/2021,Tuesday,10,13,33,36,58,3
03/29/2021,Monday,5,28,35,39,60,1
03/28/2021,Sunday,2,3,7,19,49,1
03/27/2021,Saturday,7,15,31,48,56,2
03/26/2021,Friday,5,12,24,42,59,3
03/25/2021,Thursday,1,3,13,28,49,3
03/24/2021,Wednesday,13,14,15,16,41,2
03/23/2021,Tuesday,4,6,12,20,51,4
03/22/2021,Monday,9,26,31,47,58,2
03/21/2021,Sunday,2,16,41,55,58,2
03/20/2021,Saturday,28,33,38,50,59,2
03/19/2021,Friday,10,17,25,35,44,2
03/18/2021,Thursday,9,21,22,37,59,1
03/17/2021,Wednesday,3,26,27,34,36,2
03/16/2021,Tuesday,21,44,45,53,58,3
03/15/2021,Monday,4,12,37,46,60,4
03/14/2021,Sunday,5,9,16,53,57,1
03/13/2021,Saturday,24,25,32,40,48,1
03/12/2021,Friday,6,21,26,41,48,4
03/11/2021,Thursday,9,19,26,27,57,2
03/10/2021,Wednesday,3,5,18,28,31,2
03/09/2021,Tuesday,6,16,25,40,49,1
03/08/2021,Monday,10,17,26,51,52,1
03/07/2021,Sunday,21,26,39,55,57,3
03/06/2021,Saturday,2,7,21,32,37,1
03/05/2021,Friday,12,27,52,57,60,4
03/04/2021,Thursday,27,40,42,55,57,4
03/03/2021,Wednesday,15,16,20,42,57,2
03/02/2021,Tuesday,26,44,49,51,54,1
03/01/2021,Monday,1,7,45,50,53,2
02/28/2021,Sunday,2,16,23,48,60,4
02/27/2021,Saturday,8,18,33,38,53,1
02/26/2021,Friday,12,16,32,36,51,4
02/25/2021,Thursday,6,8,47,52,54,3
02/24/2021,Wednesday,1,16,43,58,60,1
02/23/2021,Tuesday,4,17,27,35,49,1
02/22/2021,Monday,21,22,24,28,41,4
02/21/2021,Sunday,6,9,44,51,54,2
02/20/2021,Saturday,6,36,49,51,54,3
02/19/2021,Friday,6,19,32,35,47,4
02/18/2021,Thursday,20,27,32,41,55,2
02/17/2021,Wednesday,3,12,39,52,57,4
02/16/2021,Tuesday,11,21,32,33,54,1
02/15/2021,Monday,8,18,21,28,46,3
02/14/2021,Sunday,16,22,50,52,57,4
02/13/2021,Saturday,3,45,52,56,58,3
02/12/2021,Friday,30,37,40,58,60,3
02/11/2021,Thursday,8,9,24,32,36,2
02/10/2021,Wednesday,4,17,23,27,38,3
02/09/2021,Tuesday,27,35,38,52,57,2
02/08/2021,Monday,19,27,33,57,59,1
02/07/2021,Sunday,1,7,16,44,47,2
02/06/2021,Saturday,22,40,47,52,59,2
02/05/2021,Friday,27,31,39,45,48,4
02/04/2021,Thursday,25,39,42,49,55,1
02/03/2021,Wednesday,16,35,37,50,55,4
02/02/2021,Tuesday,2,6,11,13,56,1
02/01/2021,Monday,18,26,33,58,59,4
01/31/2021,Sunday,5,6,14,35,51,3
01/30/2021,Saturday,3,31,33,43,44,3
01/29/2021,Friday,8,9,19,22,23,4
01/28/2021,Thursday,3,31,39,57,59,3
01/27/2021,Wednesday,2,8,13,38,48,3
01/26/2021,Tuesday,19,24,38,40,60,2
01/25/2021,Monday,24,32,35,43,55,4
01/24/2021,Sunday,11,25,40,53,59,4
01/23/2021,Saturday,15,20,29,37,55,4
01/22/2021,Friday,2,15,19,41,43,1
01/21/2021,Thursday,13,16,36,38,53,4
01/20/2021,Wednesday,8,13,14,44,52,4
01/19/2021,Tuesday,12,21,26,33,38,1
01/18/2021,Monday,4,6,7,33,53,1
01/17/2021,Sunday,29,35,42,48,49,1
01/16/2021,Saturday,15,23,26,32,57,4
01/15/2021,Friday,10,18,37,38,51,1
01/14/2021,Thursday,1,10,17,32,39,1
01/13/2021,Wednesday,5,12,13,14,26,4
01/12/2021,Tuesday,28,32,40,41,44,2
01/11/2021,Monday,18,30,41,48,54,1
01/10/2021,Sunday,5,43,46,49,52,4
01/09/2021,Saturday,19,27,46,49,50,1
01/08/2021,Friday,3,9,22,44,47,2
01/07/2021,Thursday,32,36,47,55,57,3
01/06/2021,Wednesday,5,6,16,22,33,2
01/05/2021,Tuesday,19,29,45,51,52,2
01/04/2021,Monday,3,24,43,47,51,3
01/03/2021,Sunday,10,15,21,25,30,4
01/02/2021,Saturday,31,33,35,37,50,3
01/01/2021,Friday,9,17,23,37,47,1
12/31/2020,Thursday,11,28,40,48,57,4
12/30/2020,Wednesday,2,19,28,29,30,3
12/29/2020,Tuesday,12,21,23,24,36,1
12/28/2020,Monday,37,44,55,59,60,3
12/27/2020,Sunday,28,35,36,42,53,2
12/26/2020,Saturday,3,36,42,51,58,4
12/25/2020,Friday,4,26,44,56,57,2
12/24/2020,Thursday,14,22,32,34,52,2
12/23/2020,Wednesday,1,18,21,23,32,4
12/22/2020,Tuesday,1,5,15,27,46,2
12/21/2020,Monday,12,29,32,38,60,1
12/20/2020,Sunday,20,21,36,47,53,3
12/19/2020,Saturday,25,31,48,56,57,3
12/18/2020,Friday,2,38,44,52,57,3
12/17/2020,Thursday,11,19,25,35,59,2
12/16/2020,Wednesday,1,4,8,10,37,2
12/15/2020,Tuesday,16,27,42,49,57,1
12/14/2020,Monday,6,15,21,33,42,3
12/13/2020,Sunday,16,32,33,42,53,3
12/12/2020,Saturday,13,34,39,45,60,1
12/11/2020,Friday,25,34,36,49,57,1
12/10/2020,Thursday,11,23,27,45,49,1
12/09/2020,Wednesday,13,31,37,39,57,4
12/08/2020,Tuesday,19,21,24,28,30,3
12/07/2020,Monday,13,16,22,40,49,1
12/06/2020,Sunday,4,26,30,38,59,1
12/05/2020,Saturday,8,16,45,48,57,3
12/04/2020,Friday,9,21,27,48,56,4
12/03/2020,Thursday,6,10,14,31,59,2
12/02/2020,Wednesday,16,22,33,44,51,1
12/01/2020,Tuesday,1,2,25,48,53,4
11/30/2020,Monday,3,25,35,46,57,1
11/29/2020,Sunday,9,17,18,28,38,3
11/28/2020,Saturday,11,13,23,49,58,2
11/27/2020,Friday,12,14,20,28,51,3
11/26/2020,Thursday,4,9,21,27,40,4
11/25/2020,Wednesday,10,18,25,27,56,4
11/24/2020,Tuesday,14,27,46,52,57,1
11/23/2020,Monday,5,11,40,55,59,2
11/22/2020,Sunday,4,25,26,35,36,4
11/21/2020,Saturday,4,8,35,40,54,3
11/20/2020,Friday,11,29,32,51,60,4
11/19/2020,Thursday,16,17,18,37,58,4
11/18/2020,Wednesday,7,24,38,48,51,3
11/17/2020,Tuesday,15,31,43,45,54,3
11/16/2020,Monday,12,16,42,44,59,3
11/15/2020,Sunday,19,20,32,35,49,1
11/14/2020,Saturday,19,20,47,56,60,4
11/13/2020,Friday,12,18,23,29,46,4
11/12/2020,Thursday,20,25,38,49,51,3
11/11/2020,Wednesday,7,20,30,41,56,4
11/10/2020,Tuesday,14,19,26,36,43,3
11/09/2020,Monday,10,27,40,45,49,1
11/08/2020,Sunday,19,30,38,41,55,1
11/07/2020,Saturday,2,3,18,43,49,3
11/06/2020,Friday,19,20,22,31,35,3
11/05/2020,Thursday,5,7,11,17,41,3
11/04/2020,Wednesday,11,23,34,39,54,3
11/03/2020,Tuesday,3,8,9,29,34,1
11/02/2020,Monday,13,16,28,36,56,2
11/01/2020,Sunday,2,12,28,50,60,1
10/31/2020,Saturday,24,33,35,39,40,1
10/30/2020,Friday,13,19,35,48,52,4
10/29/2020,Thursday,2,31,40,52,53,2
10/28/2020,Wednesday,12,15,29,45,56,4
10/27/2020,Tuesday,1,13,21,30,41,2
10/26/2020,Monday,1,6,19,58,59,1
10/25/2020,Sunday,14,39,44,45,53,4
10/24/2020,Saturday,18,25,31,33,42,3
10/23/2020,Friday,4,13,16,34,40,4
10/22/2020,Thursday,14,15,26,29,52,1
10/21/2020,Wednesday,3,7,16,45,52,4
10/20/2020,Tuesday,11,25,34,42,53,2
10/19/2020,Monday,23,24,30,34,58,3
10/18/2020,Sunday,10,25,33,37,53,2
10/17/2020,Saturday,17,18,23,28,33,2
10/16/2020,Friday,1,2,20,36,37,1
10/15/2020,Thursday,24,37,42,57,58,4
10/14/2020,Wednesday,31,36,45,56,60,4
10/13/2020,Tuesday,5,14,35,47,51,1
10/12/2020,Monday,2,14,25,32,35,1
10/11/2020,Sunday,4,14,41,42,54,4
10/10/2020,Saturday,5,14,20,31,42,3
10/09/2020,Friday,16,24,39,48,51,2
10/08/2020,Thursday,26,31,34,40,52,1
10/07/2020,Wednesday,8,18,30,44,49,4
10/06/2020,Tuesday,2,9,34,43,52,4
10/05/2020,Monday,1,3,35,37,42,4
10/04/2020,Sunday,14,33,36,50,51,3
10/03/2020,Saturday,5,8,42,45,47,1
10/02/2020,Friday,2,26,29,35,53,3
10/01/2020,Thursday,7,23,37,49,52,3
09/30/2020,Wednesday,1,16,39,41,58,4
09/29/2020,Tuesday,6,10,37,46,52,4
09/28/2020,Monday,4,14,16,31,47,4
09/27/2020,Sunday,4,6,9,50,59,2
09/26/2020,Saturday,12,15,27,45,46,1
09/25/2020,Friday,12,20,34,35,56,1
09/24/2020,Thursday,18,20,43,45,60,2
09/23/2020,Wednesday,10,28,36,38,45,1
09/22/2020,Tuesday,1,8,17,20,56,1
09/21/2020,Monday,6,18,21,51,52,4
09/20/2020,Sunday,9,12,29,44,57,4
09/19/2020,Saturday,7,11,36,40,50,1
09/18/2020,Friday,14,33,39,46,59,1
09/17/2020,Thursday,9,15,34,35,59,3
09/16/2020,Wednesday,6,7,30,32,39,3
09/15/2020,Tuesday,6,22,36,37,50,3
09/14/2020,Monday,14,35,41,43,60,3
09/13/2020,Sunday,1,19,27,44,46,1
09/12/2020,Saturday,11,14,20,22,32,2
09/11/2020,Friday,24,27,28,38,53,2
09/10/2020,Thursday,10,18,24,27,57,3
09/09/2020,Wednesday,7,15,32,52,59,2
09/08/2020,Tuesday,2,15,18,23,53,3
09/07/2020,Monday,1,2,20,37,56,3
09/06/2020,Sunday,10,17,31,35,51,3
09/05/2020,Saturday,8,22,34,44,45,1
09/04/2020,Friday,9,11,15,31,44,1
09/03/2020,Thursday,18,28,41,43,48,1
09/02/2020,Wednesday,3,6,29,42,59,2
09/01/2020,Tuesday,26,29,30,33,36,3
08/31/2020,Monday,12,16,20,34,40,1
08/30/2020,Sunday,3,12,18,29,33,1
08/29/2020,Saturday,14,32,39,41,59,1
08/28/2020,Friday,27,29,33,34,57,4
08/27/2020,Thursday,6,26,30,39,41,2
08/26/2020,Wednesday,7,10,15,17,30,3
08/25/2020,Tuesday,1,12,28,47,49,4
08/24/2020,Monday,2,4,5,12,22,1
08/23/2020,Sunday,6,8,27,33,39,4
08/22/2020,Saturday,8,12,17,25,36,4
08/21/2020,Friday,3,30,38,40,60,3
08/20/2020,Thursday,10,15,23,35,59,2
08/19/2020,Wednesday,16,21,32,41,56,3
08/18/2020,Tuesday,25,31,47,48,59,1
08/17/2020,Monday,13,23,26,32,35,4
08/16/2020,Sunday,10,27,30,38,46,2
08/15/2020,Saturday,4,10,20,45,54,4
08/14/2020,Friday,12,24,35,42,54,2
08/13/2020,Thursday,25,31,38,48,49,3
08/12/2020,Wednesday,12,19,22,42,56,2
08/11/2020,Tuesday,27,45,46,48,60,2
08/10/2020,Monday,2,7,9,20,55,4
08/09/2020,Sunday,5,13,14,26,59,2
08/08/2020,Saturday,21,37,41,43,60,1
08/07/2020,Friday,4,9,45,57,60,2
08/06/2020,Thursday,1,19,31,35,55,3
08/05/2020,Wednesday,24,27,42,44,50,2
08/04/2020,Tuesday,16,17,27,31,43,4
08/03/2020,Monday,10,15,28,36,48,2
08/02/2020,Sunday,2,11,19,27,30,4
08/01/2020,Saturday,13,23,38,48,59,4
07/31/2020,Friday,11,12,26,27,32,3
07/30/2020,Thursday,8,12,18,54,58,1
07/29/2020,Wednesday,8,11,21,36,39,2
07/28/2020,Tuesday,7,14,15,19,45,4
07/27/2020,Monday,10,15,32,37,50,2
07/26/2020,Sunday,4,7,34,50,54,3
07/25/2020,Saturday,10,22,44,45,59,3
07/24/2020,Friday,21,24,30,31,33,2
07/23/2020,Thursday,8,30,46,47,50,4
